file_name,word_order,padanum,headword,stem,morphids,lexids,root,comment,selected
pt1399.xml,9,10,vA,vA_1,i,,,,
pt1399.xml,10,11,yadi,yadi,i,,,,
pt1399.xml,11,12,vA,vA_1,i,,,,
pt1399.xml,12,13,a,a,iic,,,,
pt1399.xml,13,14,sTUlaH,sTUla,m1s,,,,
pt1399.xml,14,15,SreyAn,Sreyas,m1s,,,,
pt1399.xml,15,16,kftya,kftya,iic,gerundive_ya,kf_1,,y
pt1399.xml,16,17,karaH,kara_1,m1s,,,,y
pt1399.xml,17,18,pumAn,puMs,m1s,,,,
pt310.xml,0,1,api,api,i,,,,
pt310.xml,1,2,ut,ut,iic,iic,,,
pt310.xml,2,3,kawe,kawa,m7s,noun,,,y
pt310.xml,3,4,ca,ca,i,,,,y
pt310.xml,4,5,rOdre,rOdra,m7s,noun,,,y
pt310.xml,5,6,ca,ca,i,,,,y
pt310.xml,6,7,SatrO,Satru,m7s,noun,,,y
pt310.xml,7,8,yasya,ya_1,m6s,pron,,,y
pt310.xml,8,9,na,na,i,,,,y
pt310.xml,9,10,hIyate,hA_1,pre p3s,root,,,y
pt310.xml,10,11,DEryam,DErya,n1s,noun,,,y
pt310.xml,11,12,pra,pra,iic,preverb,,,y
pt310.xml,12,13,Apte,Apta,m7s,ppp,Ap,,
pt310.xml,13,14,mahI,mahI_1,iic,iic,,,y
pt310.xml,14,15,pasya,pa_1,m6s,ifc,,,y
pt310.xml,15,16,na,na,i,,,,y
pt310.xml,16,17,sa,tad,m1s,pron,,,y
pt310.xml,17,18,yAti,yA_1,pre[2] a3s,root,,,y
pt310.xml,18,19,parA,parA,iic,iic,,,y
pt310.xml,19,20,Bavam,Bava,m2s,noun,,,y
pt722.xml,0,1,aham,asmad,x1s,1st pron,,,
pt722.xml,1,2,tvad,tvad,iic,pron_p2,,,
pt722.xml,2,3,sakASAt,sakASa,m5s,,,,
pt722.xml,3,4,A,A,iic,preverb,,,y
pt722.xml,4,5,gatA,gata,f1s,ppp,gam,,
pt722.xml,5,6,na,na,i,pcl_neg,,,
pt722.xml,6,7,kutra,kutra,i,adv_int,,,
pt722.xml,7,8,cit,cid,i,pcl,,making prec int indef,
pt722.xml,8,9,api,api,i,pcl,,,
pt722.xml,9,10,nir,nir,iic,preverb,,,
pt722.xml,10,11,gatA,gata,f1s,ppp,gam,,y
pt566.xml,0,1,evam,evam,i,,,,y
pt566.xml,1,2,aBi,aBi,iic, preverb,,,
pt566.xml,2,3,hite,hita,n7s,,,,
pt566.xml,3,4,damanakaH,damanaka,m1s,noun,,,y
pt566.xml,4,5,tam,tad,m2s,pron,,,y
pt566.xml,5,6,sam,sam,iic,iic,,,
pt566.xml,6,7,A,A,iic,iic,,,
pt566.xml,7,8,dAya,da,,ifc,,,
pt566.xml,8,9,piNgalaka,piNgalaka,iic,iic,,,y
pt566.xml,9,10,sakASam,sakASa,m2s,noun,,,y
pt566.xml,10,11,A,A,i,preverb,,,y
pt566.xml,11,12,agacCat,gam,ipf[1] a3s,root,,,y
pt566.xml,12,13,Aha,ah,prf a3s,root,,,y
pt566.xml,13,14,ca,ca,i,,,,y
pt1727.xml,0,1,A,A,iic,preverb,,,
pt1727.xml,1,2,rADya,rADya,iic,gerundive_ya,raD,,y
pt1727.xml,2,3,mAnaH,mAna_1,m1s,,,,
pt1727.xml,3,4,nf,nara,iic,,,,
pt1727.xml,4,5,patiH,pati,m1s,,,,
pt1727.xml,5,6,prayatnAt,prayatna,n5s,,,,
pt1727.xml,6,7,A,A,i,preverb,,,
pt1727.xml,7,8,rADyate,rAD,pre p3s,,,,y
pt1727.xml,8,9,nAma,nAman,n1s,,,,y
pt1727.xml,9,10,kim,ka_1,n1s,,,,y
pt1727.xml,10,11,atra,atra_1,i,,,,
pt1727.xml,11,12,citram,citra,n1s,,,,y
pt1727.xml,12,13,ayam,ayam,m1s,,,,
pt1727.xml,13,14,tu,tu,i,,,,
pt1727.xml,14,15,a,a,iic,,,,
pt1727.xml,15,16,pUrvaH,pUrva,m1s,,,,
pt1727.xml,16,17,pratimA,pratimA_2,iic,,,,
pt1727.xml,17,18,viSezaH,viSeza,m1s,,,,
pt1727.xml,18,19,yaH,ya_1,m1s,,,,
pt1727.xml,19,20,sevyamAnaH,sevyamAna,m1s,prpp,sev,,
pt1727.xml,20,21,riputAm,riputA,f2s,,,,
pt1727.xml,21,22,upa,upa,i,preverb,,,
pt1727.xml,22,23,eti,i,pre[2] a3s,,,,
pt192.xml,0,1,jIva,jIva,ipv[1] a2s,,,,
pt192.xml,1,2,iti,iti,i,,,,y
pt192.xml,2,3,pra,pra,iic,preverb,,,y
pt192.xml,3,4,bruvan,bruvat,m1s,prap[6],brU,,y
pt192.xml,4,5,prA,prA,iic,preverb,,,
pt192.xml,5,6,uktaH,ukta,m1s,ppp,vac,,y
pt192.xml,6,7,kfti,kfti,iic,,,,
pt192.xml,7,8,a,a,iic,,,,
pt192.xml,8,9,kftya,kftya,iic,gerundive_ya,kf_1,,y
pt192.xml,9,10,vicakzaRaH,vicakzaRa,m1s,,,,y
pt192.xml,10,11,karoti,kf_1,pre[8] a3s,,,,y
pt192.xml,11,12,nir,nir,iic,,,,
pt192.xml,12,13,vikalpam,vikalpa,m2s,,,,
pt192.xml,13,14,yaH,ya_1,m1s,,,,y
pt192.xml,14,15,sa,tad,m1s,,,,y
pt192.xml,15,16,Bavet,BU_1,pop[1] a3s,,,,y
pt192.xml,16,17,rAja,rAjan,iic,,,,y
pt192.xml,17,18,vallaBaH,vallaBa,m1s,,,,y
pt1870.xml,0,1,svAmin,svAmin,mvs,noun,,,
pt1870.xml,1,2,samastam,samasta,m2s,noun,,,
pt1870.xml,2,3,api,api,i,pcl,,,
pt1870.xml,3,4,BrAntAH,BrAnta,m1p,ppp,Bram,,y
pt1870.xml,4,5,vanam,vana,n2s,noun,,,
pt1870.xml,5,6,sAmpratam,sAmprata,n2s,noun,,,
pt1870.xml,6,7,buBukzA,buBukzA,f1s,,,,
pt1870.xml,7,8,A,A,iic,preverb,,,y
pt1870.xml,8,9,krAntAH,krAnta,m1p,noun_ctp3,kram,,
pt1870.xml,9,10,padam,pada,n2s,noun,,,
pt1870.xml,10,11,ekam,eka,n2s,num_cardinal,,,
pt1870.xml,11,12,api,api,i,pcl,,,
pt1870.xml,12,13,calitum,cal,i,infinitive,,,
pt1870.xml,13,14,na,na,i,pcl_neg,,,
pt1870.xml,14,15,SaktaH,Sakta,m1s,ppp,Sak,,
pt1049.xml,0,1,aTa,aTa,i,pcl,,,
pt1049.xml,1,2,kadA,kadA,i,adv_int,,,
pt1049.xml,2,3,cit,cid,i,pcl,,making prec int indef,
pt1049.xml,3,4,jAti,jAti,iic,,,,y
pt1049.xml,4,5,kramAt,krama,m5s,noun_ctp6,,,
pt1049.xml,5,6,SaSakasya,SaSaka,m6s,noun,,,
pt1049.xml,6,7,avasaraH,avasara,m1s,noun,,,
pt1049.xml,7,8,sam,sam,iic,preverb,,,
pt1049.xml,8,9,jAtaH,jAta,m1s,ppp,jan,,
pt681.xml,0,1,aho,aho,i,pcl,,,
pt681.xml,1,2,manda,manda,iic,,,,
pt681.xml,2,3,matiH,mati,f1s,adj_cbv,,,
pt681.xml,3,4,ayam,ayam,m1s,adj_dem,,,
pt681.xml,4,5,jambukaH,jambuka,m1s,noun,,,
pt890.xml,0,1,tat,tad,iic,,,,
pt890.xml,1,2,apatyAni,apatya,n2p,noun_ctp6,,,
pt890.xml,2,3,ca,ca,i,pcl_conj,,,
pt890.xml,3,4,jAtAni,jAta,n2p,ppp,jan,,
pt890.xml,4,5,tat,tad,iic,,,,y
pt890.xml,5,6,vfkza,vfkza,iic,,,,y
pt890.xml,6,7,vivara,vivara,iic,,,,y
pt890.xml,7,8,anusArI,anusArin,m1s,adj_ctp_upapada,,,
pt890.xml,8,9,kfzRa,kfzRa,iic,,,,y
pt890.xml,9,10,sarpaH,sarpa,m1s,noun_ck,,,
pt890.xml,10,11,a,a,iic,,,,
pt890.xml,11,12,sam,sam,iic,,,,
pt890.xml,12,13,jAta,jAta,iic,,,,
pt890.xml,13,14,kriyARi,kriyA,n2p,adj_cbv,,,
pt890.xml,14,15,eva,eva,i,pcl,,,
pt890.xml,15,16,Bakzayati,Bakza,pre[10] a3s,vt10a,,,
pt1877.xml,0,1,uktam,ukta,n1s,ppp,vac,,y
pt1877.xml,1,2,ca,ca,i,pcl_conj,,,
pt703.xml,0,1,svAgatena,svAgata,n3s,noun,,,
pt703.xml,1,2,agnayaH,agni,m1p,noun,,,
pt703.xml,2,3,prItAH,prIta,m1p,ppp,prI,,y
pt703.xml,3,4,Asanena,Asana,n3s,noun,,,
pt703.xml,4,5,Sata,Sata,iic,,,,
pt703.xml,5,6,kratuH,kratu,m1s,noun_pn_ctp_dvigu,,,
pt703.xml,6,7,pAda,pAda,iic,,,,
pt703.xml,7,8,SOcena,SOca,n3s,noun_ctp6,,,
pt703.xml,8,9,govindaH,govinda,m1s,noun_pn_ctp_upapada,,,
pt703.xml,9,10,anna,anna,iic,,,,
pt703.xml,10,11,Adyena,Adya,"n3s, m3s",adj_cbv,,,
pt703.xml,11,12,prajA,prajA,iic,,,,
pt703.xml,12,13,patiH,pati,m1s,noun_pn_ctp6,,,
pt1001.xml,0,1,tasmAt,tad,n5s,pron_dem,,,
pt1001.xml,1,2,kasya,ka_1,m6s,pron_int,,,
pt1001.xml,2,3,api,api,i,pcl,,,
pt1001.xml,3,4,DaninaH,Danin,m6s,noun,,,
pt1001.xml,4,5,kanaka,kanaka,iic,,,,y
pt1001.xml,5,6,sUtram,sUtra,n2s,noun_ctp6,,,
pt1001.xml,6,7,hAram,hAra_1,m2s,noun,,,
pt1001.xml,7,8,vA,vA_1,i,pcl_conj,,,
pt1001.xml,8,9,pra,pra,iic,,,,
pt1001.xml,9,10,mAdinaH,mAdin,m6s,noun_ctp_upapada,,,
pt1001.xml,10,11,gfhItvA,grah,i,abs,grah,,
pt1001.xml,11,12,tatra,tatra,i,adv_dem,,,
pt1001.xml,12,13,pra,pra,i,preverb,,,
pt1001.xml,13,14,kzipatu,kzip,ipv[6] a3s,vt6a,kzip,,
pt1001.xml,14,15,yaTA,yaTA,i,adv_rel,,,
pt1001.xml,15,16,sarpaH,sarpa,m1s,noun,,,
pt1001.xml,16,17,tat,tad,iic,,,,y
pt1001.xml,17,18,grahaRena,grahaRa,n3s,noun_ctp6,,,
pt1001.xml,18,19,baDyate,banD,pre p3s,vt9a 4a,,,
pt1841.xml,0,1,aTa,aTa,i,,,,
pt1841.xml,1,2,tAn,tad,m2p,,,,
pt1841.xml,2,3,sIdataH,sIdat,m2p,prap[1],sad_1,,y
pt1841.xml,3,4,ava,ava,iic,preverb,,,
pt1841.xml,4,5,lokya,lok,i,,,,
pt1841.xml,5,6,siMhaH,siMha,m1s,,,,
pt1841.xml,6,7,aBi,aBi,iic,preverb,,,
pt1841.xml,7,8,hitavAn,hitavat,m1s,pap,DA_1,,y
pt1309.xml,0,1,tat,tad,n1s,pron_dem,,,
pt1309.xml,1,2,vi,vi,iic,preverb,,,
pt1309.xml,2,3,jYApyam,jYApya,n1s,gerundive_ya_caus,jYA_1,,
pt1309.xml,3,4,idam,ayam,n1s,pron_dem,,,
pt1844.xml,0,1,tataH,tatas,i,adv_dem,,,
pt1844.xml,1,2,te,tad,m1p,pron_dem,,,
pt1844.xml,2,3,pra,pra,i,preverb,,,
pt1844.xml,3,4,UcuH,vac,prf a3p,vt2a,vac,,
pt1754.xml,0,1,kutaH,kutas,i,adv_int,,,
pt1754.xml,1,2,tvam,tvad,x1s,pron_p2,,,
pt1754.xml,2,3,asmin,ayam,n7s,adj_dem,,,
pt1754.xml,3,4,vijane,vijana,n7s,adj_cbv,,,
pt1754.xml,4,5,vane,vana,n7s,noun,,,
pt205.xml,0,1,uttarAt,uttara,n5s,,,,y
pt205.xml,1,2,uttaram,uttara,n1s,,,,y
pt205.xml,2,3,vAk,vAc,iic,,,,
pt205.xml,3,4,yam,ya_2,,,,,
pt205.xml,4,5,uttarAt,uttara,n5s,,,,y
pt205.xml,5,6,eva,eva,i,,,,y
pt205.xml,6,7,jAyate,jan,pre[4] m3s,,,,y
pt205.xml,7,8,suvfzwizu,suvfzwi,f7p,noun,,,
pt205.xml,8,9,upa,upa,iic,iic,,,
pt205.xml,9,10,saMpannAt,saMpanna,n5s,,,,
pt205.xml,10,11,bIjAt,bIja,n5s,,,,
pt205.xml,11,12,bIjam,bIja,n1s,,,,y
pt205.xml,12,13,iva,iva,i,,,,y
pt205.xml,13,14,aparam,apara,n1s,,,,y
pt1892.xml,0,1,iti,iti,i,pcl,,,
pt1892.xml,1,2,SrutvA,Sru,i,abs,Sru,,
pt1892.xml,2,3,satvaram,satvara,n2s,adv,,,
pt1892.xml,3,4,gatvA,gam,i,abs,gam,,
pt1892.xml,4,5,tAn,tad,m2p,pron_dem,,,
pt1892.xml,5,6,uvAca,vac,prf a3s,vt2a,vac,,
pt1260.xml,0,1,BoH,BoH,i,pcl,,,
pt1260.xml,1,2,rAjan,rAjan,mvs,noun,,,
pt1260.xml,2,3,dAtavya,dAtavya,iic,gerundive_tavya,dA_1,,y
pt1260.xml,3,4,dinAni,dina,n1p,noun_ck,,,
pt1260.xml,4,5,ati,ati,iic,preverb,,,
pt1260.xml,5,6,krAntAni,krAnta,n1p,ppp,kram,,y
pt1686.xml,0,1,ataH,atas,i,adv_dem,,,
pt1686.xml,1,2,aham,aham,x1s,1st pron,,,
pt1686.xml,2,3,bravImi,brU,pre[2] a1s,vt2a,brU,,
pt276.xml,0,1,udaka,udaka,iic,,,,y
pt276.xml,1,2,grahaRAya,grahaRa,m4s,,,,y
pt276.xml,2,3,pra,pra,iic,preverb,,,y
pt276.xml,3,4,vfttasya,vftta,m6s,ppp,vft_1,,y
pt276.xml,4,5,svAminaH,svAmin,m6s,,,,y
pt276.xml,5,6,sim,sim,i,pcl,,,
pt276.xml,6,7,iha,iha,i,,,,y
pt276.xml,7,8,ni,ni,iic,preverb,,,y
pt276.xml,8,9,vftty,vftti,iic,iic,,,
pt276.xml,9,10,avasTAnam,avasTAna,n1s,,,,y
pt1789.xml,0,1,a,a,iic,,,,
pt1789.xml,1,2,kAla,kAla_1,iic,,,,y
pt1789.xml,2,3,caryA,cara,f3s,,,,
pt1789.xml,3,4,vizamA,vizama,f1s,,,,
pt1789.xml,4,5,ca,ca,i,,,,
pt1789.xml,5,6,gozWI,gozWa,f1s,,,,
pt1789.xml,6,7,iti,iti,i,,,,
pt1789.xml,7,8,Adi,Adi,i,,,,y
pt1016.xml,0,1,yasya,ya_1,m6s,pron_rel,,,
pt1016.xml,1,2,budDiH,budDi,f1s,noun,,,
pt1016.xml,2,3,balam,bala,n1s,noun,,,
pt1016.xml,3,4,tasya,tad,m6s,pron_dem,,,
pt1016.xml,4,5,nirbudDeH,nirbudDi,m6d,adj_cbv,,,
pt1016.xml,5,6,tu,tu,i,pcl_conj,,,
pt1016.xml,6,7,kutaH,kutas,i,pron_int,,,
pt1016.xml,7,8,balam,bala,n1s,noun,,,
pt1016.xml,8,9,vane,vana,n7s,noun,,,
pt1016.xml,9,10,siMhaH,siMha,m1s,noun,,,
pt1016.xml,10,11,mada,mada,iic,,,,y
pt1016.xml,11,12,ut,ut,iic,preverb,,,
pt1016.xml,12,13,mattaH,matta,m1s,adj_ctp3,mad_1,,
pt1016.xml,13,14,SaSakena,SaSaka,m3s,noun,,,
pt1016.xml,14,15,ni,ni,iic,preverb,,,
pt1016.xml,15,16,pAtitaH,pAtita,m1s,ppp_cau,pat_1,,y
pt285.xml,0,1,uktam,ukta,n1s,ppp,vac,,y
pt285.xml,1,2,ca,ca,i,,,,y
pt151.xml,0,1,damanakaH,damanaka,m1s,,,,
pt151.xml,1,2,Aha,ah,pre a3s,,,,
pt1415.xml,0,1,uktaH,ukta,m1s,ppp,vac,,
pt1415.xml,1,2,Bavati,BU_1,pre[1] a3s,,,,
pt1415.xml,2,3,yaH,ya_1,m1s,,,,
pt1415.xml,3,4,pUrvam,pUrva,n2s,,,,y
pt1415.xml,4,5,guRavAn,guRavat,m1s,,,,
pt1415.xml,5,6,iti,iti,i,,,,
pt1415.xml,6,7,saMsadi,saMsad_2,f7s,,,,
pt1415.xml,7,8,na,na,i,,,,
pt1415.xml,8,9,tasya,tad,m6s,,,,y
pt1415.xml,9,10,vAcyam,vAcya,n1s,gerundive_ya,vac,,y
pt1415.xml,10,11,nErguRyam,nErguRya,n1s,,,,y
pt1415.xml,11,12,pratijYA,pratijYA_2,iic,,,,
pt1415.xml,12,13,BaNga,BaNga,iic,,,,
pt1415.xml,13,14,BIruRA,BIru,m3s,,,,y
pt905.xml,0,1,tat,tad,n1s,adv,,,
pt905.xml,1,2,na,na,i,pcl_neg,,,
pt905.xml,2,3,SaknumaH,Sak,pre[5] a1p,vi5a,,,
pt905.xml,3,4,pari,pari,iic,preverb,,,
pt905.xml,4,5,tyaktum,tyaj_1,i,infinitive,,,
pt1341.xml,0,1,tataH,tatas,i,adv_dem,,,
pt1341.xml,1,2,yaTA,yaTA,i,adv_rel,,,
pt1341.xml,2,3,jYApayati,jYA_1,cau pre a3s,vt9am,jYA,,
pt1341.xml,3,4,svAmI,svAmin,m1s,noun,,,
pt1341.xml,4,5,iti,iti,i,pcl,,,
pt1341.xml,5,6,evam,evam,i,adv,,,
pt1341.xml,6,7,uktvA,vac,i,abs,vac,,
pt1341.xml,7,8,sarve,sarva,m1p,adj_pron,,,
pt1341.xml,8,9,rAjAnaH,rAjan,m1p,noun,,,
pt1341.xml,9,10,tat,tad,n2s,adj_dem,,,
pt1341.xml,10,11,AjYAm,AjYA_2,f2s,noun,,,
pt1341.xml,11,12,aNgI,aNgin,iic,,,,
pt1341.xml,12,13,cakruH,kf_1,prf a3p,vt8am,kf,,
pt318.xml,0,1,na,na,i,,,,y
pt318.xml,1,2,Sabda,Sabda,iic,iic,,,y
pt318.xml,2,3,mAtrAt,mAtra,n5s,noun,,,y
pt318.xml,3,4,Betavyam,Betavya,n1s,gerundive_tavya,BI_1,,y
pt975.xml,0,1,Satru,Satru,iic,,,,y
pt975.xml,1,2,rUpARi,rUpa,n1p,adj_cbv,,,
pt975.xml,2,3,mitrARi,mitra,n1p,noun,,,
pt975.xml,3,4,mitra,mitra,iic,,,,y
pt975.xml,4,5,rUpAH,rUpa,m1p,adj_cbv,,,
pt975.xml,5,6,ca,ca,i,pcl_conj,,,
pt975.xml,6,7,SatravaH,Satru,m1p,noun,,,
pt975.xml,7,8,jAyante,jan,pre[4] m3p,vi4m,,,
pt975.xml,8,9,kArya,kArya,iic,,,,
pt975.xml,9,10,sidDi,sidDi,iic,,,,y
pt975.xml,10,11,arTam,arTa,m2s,noun_ctp4,,,
pt975.xml,11,12,ke,kim,m1p,adj_int,,,
pt975.xml,12,13,cit,cid,i,pcl,,making prec int indef,
pt975.xml,13,14,loke,loka,m7s,noun,,,
pt975.xml,14,15,vicakzaRAH,vicakzaRa,m1p,adj,,,
pt1649.xml,0,1,iti,iti,i,pcl,,,
pt1649.xml,1,2,rAja,rAjan,iic,,,,
pt1649.xml,2,3,vacanam,vacana,n2s,noun_ctp6,,,
pt1649.xml,3,4,SrutvA,Sru,i,abs,,,
pt1649.xml,4,5,quRqukaH,quRquka,m1s,pn,,,
pt1649.xml,5,6,BayAt,Baya,n5s,noun,,,
pt1649.xml,6,7,pra,pra,iic,preverb,,,
pt1649.xml,7,8,naSya,naS_1,i,abs,,,
pt1649.xml,8,9,KawvA,KawvA,iic,,,,
pt1649.xml,9,10,vivaram,vivara,m2s,noun_ctp6,,,
pt1649.xml,10,11,ekam,eka,m2s,num_cardinal,,,
pt1649.xml,11,12,A,A,iic,preverb,,,
pt1649.xml,12,13,SritaH,Srita,m1s,ppp,Sri,,
pt645.xml,0,1,praTame,praTama,n7s,num_ordinal,,,
pt645.xml,1,2,vayasi,vayas,n7s,noun,,,
pt645.xml,2,3,yaH,yad,m1s,pron_rel,,,
pt645.xml,3,4,SAntaH,SAnta,m1s,ppp,Sam_2,,
pt645.xml,4,5,sa,tad,m1s,pron_dem,,,
pt645.xml,5,6,SAntaH,SAnta,m1s,ppp,Sam_2,,
pt645.xml,6,7,iti,iti,i,pcl,,cAdi,
pt645.xml,7,8,me,asmad,x6s,1st pron,,,
pt645.xml,8,9,matiH,mati,f1s,noun,,,
pt645.xml,9,10,DAtuzu,DAtu,m7p,noun,,,
pt645.xml,10,11,kzIyamARezu,kzIyamARa,m7p,prpp,kzi,,
pt645.xml,11,12,SamaH,Sama,m1s,noun,,,
pt645.xml,12,13,kasya,kim,m6s,pron_int,,,
pt645.xml,13,14,na,na,i,pcl_neg,,,
pt645.xml,14,15,jAyate,jan,pre[4] m3s,vi4m,,,
pt42.xml,0,1,etAm,etad,f2s,pron,,,
pt42.xml,1,2,brAhmaRasya,brAhmaRa,m6s,noun,,,
pt42.xml,2,3,a,a,iic,,,,
pt42.xml,3,4,sam,sam,iic,,,,
pt42.xml,4,5,BAvyAm,BAvya,f2s,noun,,,
pt42.xml,5,6,pratijYAm,pratijYA_2,f2s,noun,,,
pt42.xml,6,7,SrutvA,Sru,i,,,,
pt42.xml,7,8,sa,sa,iic,,,,
pt42.xml,8,9,sacivaH,saciva,m1s,noun,,,
pt42.xml,9,10,rAjA,rAjan,m1s,noun,,,
pt42.xml,10,11,vismaya,vismaya,iic,iic,,,
pt42.xml,11,12,anu,anu_1,iic,iic,,,
pt42.xml,12,13,itaH,ita,m1s,ppp,i,,
pt42.xml,13,14,tasmE,tad,m4s,pron,,,
pt42.xml,14,15,kumArAn,kumAra,m2p,noun,,,
pt42.xml,15,16,sam,sam,iic,,f,,
pt42.xml,16,17,arpay,f,i,,,,
pt42.xml,17,18,parAm,para,f2s,pron,,,
pt42.xml,18,19,nirvftim,nirvfti,f2s,noun,,,
pt42.xml,19,20,jagAma,gam,prf a3s,v1a,,,
pt1212.xml,0,1,evam,evam,i,adv,,,
pt1212.xml,1,2,vAdinyAm,vAdinI,f7s,noun,,,
pt1212.xml,2,3,rAja,rAjan,iic,,,,
pt1212.xml,3,4,duhitari,duhitf,f7s,noun_ctp6,,,
pt1212.xml,4,5,kOlikaH,kOlika,m1s,noun,,,
pt1212.xml,5,6,gamBIra,gamBIra,iic,,,,
pt1212.xml,6,7,SlakzRayA,SlakzRa,f3s,adj_cbv,,,
pt1212.xml,7,8,girA,gir,f3s,noun,,,
pt1212.xml,8,9,SanEH,SanEs,i,adv,,,
pt1212.xml,9,10,idam,ayam,n2s,pron_dem,,,
pt1212.xml,10,11,uvAca,vac,prf a3s,vt2a,vac,,
pt1951.xml,0,1,evam,evam,i,adv,,,
pt1951.xml,1,2,aBi,aBi,iic,preverb,,,
pt1951.xml,2,3,hite,hita_2,n7s,ppp,DA_1,,y
pt1951.xml,3,4,siMha,siMha,iic,,,,
pt1951.xml,4,5,anu,anu_1,iic,,,,
pt1951.xml,5,6,jYAta,jYAta,iic,ppp,jYA_1,,
pt1951.xml,6,7,citraka,citraka,iic,,,,
pt1951.xml,7,8,SfgAlAByAm,SfgAla,m3d,noun_ck,,,
pt1951.xml,8,9,vi,vi,iic,preverb,,,
pt1951.xml,9,10,dArita,dArita,iic,ppp_cau,dF,,
pt1951.xml,10,11,kukziH,kukzi,m1s,"noun, adj_cbv xxxxx",,,
pt1951.xml,11,12,kAkena,kAka,m3s,noun,,,
pt1951.xml,12,13,ca,ca,i,pcl_conj,,,
pt1951.xml,13,14,ut,ut,iic,preverb,,,
pt1951.xml,14,15,pAwita,pAwita,iic,ppp_cau,paw,,
pt1951.xml,15,16,nayanaH,nayana,m1s,"noun, adj_cbv xxxxx",,,
pt1951.xml,16,17,vikawakaH,vikawaka,m1s,pn,,,
pt1951.xml,17,18,prARAn,prARa,m2p,noun,,,
pt1951.xml,18,19,tatyAja,tyaj_1,prf a3s,vt1a,tyaj,,
pt400.xml,0,1,taTA,taTA,i,,,,y
pt400.xml,1,2,ca,ca,i,,,,y
pt1917.xml,0,1,svAmin,svAmin,mvs,noun,,,
pt1917.xml,1,2,adya,adya,i,adv,,,
pt1917.xml,2,3,mama,aham,x6s,1st pron,,,
pt1917.xml,3,4,kAyena,kAya,m3s,noun,,,
pt1917.xml,4,5,prARa,prARa,iic,,,,
pt1917.xml,5,6,DAraRAm,DAraRa,f2s,noun_ctp6,,,
pt1917.xml,6,7,kftvA,kf_1,i,abs,kf,,
pt1917.xml,7,8,mama,aham,x6s,1st pron,,,
pt1917.xml,8,9,loka,loka,iic,,,,
pt1917.xml,9,10,dvaya,dvaya,iic,,,,
pt1917.xml,10,11,prAptim,prApti,f2s,noun_ctp6,,,
pt1917.xml,11,12,kuru,kf_1,ipv[8] a2s,vt8am,kf,,
pt1683.xml,0,1,BoH,BoH,i,pcl,,,
pt1683.xml,1,2,vAhitAH,vAhita,m1p,ppp_cau,vah_1,,y
pt1683.xml,2,3,vayam,aham,x1p,1st pron,,,
pt1683.xml,3,4,anena,ayam,m3s,adj_dem,,,
pt1683.xml,4,5,SfgAlena,SfgAla,m3s,noun,,,
pt1960.xml,0,1,asat,asat,iic,prap[1],as_2,,
pt1960.xml,1,2,vacana,vacana,iic,,,,
pt1960.xml,2,3,pra,pra,iic,preverb,,,
pt1960.xml,3,4,cAritaH,cArita,m1s,adj_ctp3,car,,
pt1960.xml,4,5,tu,tu,i,pcl_conj,,,
pt1960.xml,5,6,rAjA,rAjan,m1s,noun,,,
pt1960.xml,6,7,vivAra,vivAra,iic,,,,
pt1960.xml,7,8,a,a,iic,,,,
pt1960.xml,8,9,kzamaH,kzama,m1s,noun_ctp6,,,
pt1960.xml,9,10,Bavati,BU_1,pre[1] a3s,vi1a,BU,,
pt702.xml,0,1,taTA,taTA,i,adv_dem,,,
pt702.xml,1,2,ca,ca,i,pcl_conj,,,
pt321.xml,0,1,piNgalakaH,piNgalaka,m1s,noun,,,y
pt321.xml,1,2,abravIt,brU,ipf[2] a3s,root,,,y
pt863.xml,0,1,su,su,iic,,,,
pt863.xml,1,2,boDaH,boDa,m1s,adj_ctp_prAdi,,,
pt863.xml,2,3,eva,eva,i,pcl,,,
pt863.xml,3,4,kAma,kAma,iic,,,,y
pt863.xml,4,5,jaH,ja,m1s,noun_ctp_upapada,,,
pt863.xml,5,6,vargaH,varga,m1s,noun,,,
pt1160.xml,0,1,ekam,eka,n1s,num_cardinal,,,
pt1160.xml,1,2,utkaRWayA,utkaRWA,f3s,noun,,,
pt1160.xml,2,3,vi,vi,iic,preverb,,,
pt1160.xml,3,4,Aptam,Apta,n1s,ppp,Ap,,y
pt1160.xml,4,5,anyat,anya,n1s,pron,,,
pt1160.xml,5,6,dayitayA,dayita,f3s,ppp,day,,
pt1160.xml,6,7,hftam,hfta,n1s,ppp,hf_1,,y
pt1160.xml,7,8,cEtanyam,cEtanya,n2s,noun,,,
pt1160.xml,8,9,aparam,apara,n1s,pron,,,
pt1160.xml,9,10,Datte,DA_1,pre[3] m3s,vt3am,DA,,
pt1160.xml,10,11,kiyanti,kiyat,n1p,adj_int,,,
pt1160.xml,11,12,hfdayAni,hfdaya,n1p,noun,,,
pt1160.xml,12,13,me,aham,x6s,1st pron,,,
pt659.xml,0,1,tat,tad,n1s,pron_dem,,,
pt659.xml,1,2,tvayA,yuzmad,x3s,pron_p2,,,
pt659.xml,2,3,vrata,vrata,iic,,,,
pt659.xml,3,4,grahaRAt,grahaRa,n5s,noun_ctp6,,,
pt659.xml,4,5,UrDvam,UrDva,i,adv,,,
pt659.xml,5,6,maWa,maWa,iic,,,,
pt659.xml,6,7,dvAre,dvAr,n7s,noun_ctp6,,,
pt659.xml,7,8,tfRa,tfRa,iic,,,,
